optim,name_db,type_prob,score_type,run_total,time_limit,elapsed_time,num_rows,num_cols,num_classes,train_val_size,test_size,NFS,FINAL_SCORE_VAL,FINAL_SCORE_TST,name_file,model
BO,Kaggle_bike_sharing_demand_challange,regression,MSE/RMSE,2,120.0,19.643561879793804,10886,47,822,5443,5443,47,0.15667099410885799,0.38744,Kaggle.csv,"KernelRidge(alpha=0.05353788900577953, gamma=0.05785489654188046, kernel='rbf')"
BO,Kaggle_bike_sharing_demand_challange,regression,MSE/RMSE,3,120.0,19.287509508927663,10886,47,822,5443,5443,47,0.160317785770488,0.387415,Kaggle.csv,"KernelRidge(alpha=0.05979934640734104, gamma=0.06405328032040569, kernel='rbf')"
BO,Kaggle_bike_sharing_demand_challange,regression,MSE/RMSE,4,120.0,19.611440825462342,10886,47,822,5443,5443,47,0.1607903775577702,0.387625,Kaggle.csv,"KernelRidge(alpha=0.07338789368371129, gamma=0.0744143150189184, kernel='rbf')"
BO,ames_housing,regression,MSE/RMSE,0,120.0,2.319855757554372,2930,354,1032,1465,1465,354,0.06369517644199284,0.388938,ames.csv,"KernelRidge(alpha=0.012935002624265711, gamma=0.0015951159152554348,
            kernel='rbf')"
BO,ames_housing,regression,MSE/RMSE,1,120.0,2.224424739678701,2930,354,1032,1465,1465,354,0.06223124899876705,0.445927,ames.csv,"KernelRidge(alpha=0.0037373439950066107, gamma=0.0007367615868004736,
            kernel='rbf')"
BO,ames_housing,regression,MSE/RMSE,2,120.0,2.294275466601054,2930,354,1032,1465,1465,354,0.0635610893543282,0.46393,ames.csv,"KernelRidge(alpha=0.0024754305170735283, gamma=0.000560171649941673,
            kernel='rbf')"
BO,ames_housing,regression,MSE/RMSE,3,120.0,2.3666738073031106,2930,354,1032,1465,1465,354,0.06623635927187521,0.458541,ames.csv,"KernelRidge(alpha=0.0034104449242171302, gamma=0.0005010465114661957,
            kernel='rbf')"
BO,ames_housing,regression,MSE/RMSE,4,120.0,2.2131945570309957,2930,354,1032,1465,1465,354,0.062224830713635625,0.452589,ames.csv,"KernelRidge(alpha=0.003693217622908616, gamma=0.000609751323600414,
            kernel='rbf')"
BO,yprop_4_1,regression,MSE/RMSE,0,120.0,13.828720239798228,8885,251,1336,4442,4443,251,1.0447124577211728,0.914519,yprop.csv,"KernelRidge(alpha=3.978213294780243, gamma=0.00787052437921231, kernel='rbf')"
BO,yprop_4_1,regression,MSE/RMSE,1,120.0,13.78766649166743,8885,251,1336,4442,4443,251,1.0456171518432644,0.914673,yprop.csv,"KernelRidge(alpha=4.104562294917264, gamma=0.009087092890217124, kernel='rbf')"
BO,yprop_4_1,regression,MSE/RMSE,2,120.0,13.311004555225372,8885,251,1336,4442,4443,251,1.0459699452939106,0.915267,yprop.csv,"KernelRidge(alpha=4.917399624025168, gamma=0.007050406270502582, kernel='rbf')"
BO,yprop_4_1,regression,MSE/RMSE,3,120.0,13.854542863368987,8885,251,1336,4442,4443,251,1.051258112012878,0.917497,yprop.csv,"KernelRidge(alpha=7.616566275993854, gamma=0.005443529240461457, kernel='rbf')"
BO,yprop_4_1,regression,MSE/RMSE,4,120.0,13.67956070502599,8885,251,1336,4442,4443,251,1.0496705407911446,0.917242,yprop.csv,"KernelRidge(alpha=3.0326079249832985, gamma=0.020157431890975998, kernel='rbf')"
BO,topo_2_1,regression,MSE/RMSE,0,120.0,13.378705819447836,8885,266,1336,4442,4443,266,1.0330643010801783,0.92486,topo.csv,"KernelRidge(alpha=6.185817133641031, gamma=0.006593232062643333, kernel='rbf')"
BO,topo_2_1,regression,MSE/RMSE,1,120.0,13.28675273656845,8885,266,1336,4442,4443,266,1.0339851874307684,0.925427,topo.csv,"KernelRidge(alpha=6.077808265148211, gamma=0.008264246824595525, kernel='rbf')"
BO,topo_2_1,regression,MSE/RMSE,2,120.0,13.692485857009888,8885,266,1336,4442,4443,266,1.0338443298269844,0.924942,topo.csv,"KernelRidge(alpha=5.956687211539874, gamma=0.007029537077545094, kernel='rbf')"
BO,topo_2_1,regression,MSE/RMSE,3,120.0,13.376243162155152,8885,266,1336,4442,4443,266,1.0381223334343797,0.924648,topo.csv,"KernelRidge(alpha=6.752530770922392, gamma=0.005469265267680273, kernel='rbf')"
BO,topo_2_1,regression,MSE/RMSE,4,120.0,13.600587701797485,8885,266,1336,4442,4443,266,1.031851065112992,0.924744,topo.csv,"KernelRidge(alpha=5.113318132274707, gamma=0.007294700063969811, kernel='rbf')"
BO,SAT11-HAND-runtime-regression,regression,MSE/RMSE,0,120.0,3.7756919781366984,4440,130,1945,2220,2220,130,0.3267304082590671,0.518639,SAT11.csv,"KernelRidge(alpha=0.02274555724499077, gamma=0.021791307847557586, kernel='rbf')"
BO,SAT11-HAND-runtime-regression,regression,MSE/RMSE,1,120.0,3.6448789119720457,4440,130,1945,2220,2220,130,0.32586412616775473,0.51453,SAT11.csv,"KernelRidge(alpha=0.011471451755093379, gamma=0.015538908331664943,
            kernel='rbf')"
BO,SAT11-HAND-runtime-regression,regression,MSE/RMSE,2,120.0,3.6021563331286113,4440,130,1945,2220,2220,130,0.33838380898581877,0.521927,SAT11.csv,"KernelRidge(alpha=0.026212929099965625, gamma=0.026734272171856, kernel='rbf')"
BO,SAT11-HAND-runtime-regression,regression,MSE/RMSE,3,120.0,3.9126107811927797,4440,130,1945,2220,2220,130,0.33386657972732264,0.514668,SAT11.csv,"KernelRidge(alpha=0.013881051451504896, gamma=0.016174302330958987,
            kernel='rbf')"
BO,SAT11-HAND-runtime-regression,regression,MSE/RMSE,4,120.0,3.5828655918439227,4440,130,1945,2220,2220,130,0.3436181052643284,0.518884,SAT11.csv,"KernelRidge(alpha=0.02275342073384532, gamma=0.02216050666483176, kernel='rbf')"
BO,house_16H,regression,MSE/RMSE,0,120.0,96.15556027889252,22784,16,2045,11392,11392,16,0.4036646000990382,0.649295,house.csv,"KernelRidge(alpha=0.12681037495541198, gamma=0.132655670621015, kernel='rbf')"
BO,house_16H,regression,MSE/RMSE,1,120.0,95.63991551796595,22784,16,2045,11392,11392,16,0.4060017269284426,0.649258,house.csv,"KernelRidge(alpha=0.12976187138471873, gamma=0.13332266461726525, kernel='rbf')"
BO,house_16H,regression,MSE/RMSE,2,120.0,95.14367384910584,22784,16,2045,11392,11392,16,0.40583192009563324,0.649172,house.csv,"KernelRidge(alpha=0.13976375477974842, gamma=0.13594965787312044, kernel='rbf')"
BO,house_16H,regression,MSE/RMSE,3,120.0,95.12964433828989,22784,16,2045,11392,11392,16,0.4070394257495982,0.649188,house.csv,"KernelRidge(alpha=0.13523788256334793, gamma=0.1334190104175655, kernel='rbf')"
BO,house_16H,regression,MSE/RMSE,4,120.0,102.55737719535827,22784,16,2045,11392,11392,16,0.412326315516817,0.649263,house.csv,"KernelRidge(alpha=0.13795201035254775, gamma=0.14014083093646795, kernel='rbf')"
BO,MiamiHousing2016,regression,MSE/RMSE,0,120.0,32.81445204019546,13932,16,2111,6966,6966,16,0.08755641204572968,0.308069,MiamiHousing2016.csv,"KernelRidge(alpha=0.000354720430603598, gamma=0.00796973391401413, kernel='rbf')"
BO,MiamiHousing2016,regression,MSE/RMSE,1,120.0,32.79589874347051,13932,16,2111,6966,6966,16,0.08676183663502565,0.306575,MiamiHousing2016.csv,"KernelRidge(alpha=0.0005293295382877753, gamma=0.00895688477136162,
            kernel='rbf')"
BO,MiamiHousing2016,regression,MSE/RMSE,2,120.0,32.67385002374649,13932,16,2111,6966,6966,16,0.08888882602370991,0.309342,MiamiHousing2016.csv,"KernelRidge(alpha=0.00024364400562372276, gamma=0.00679556005880949,
            kernel='rbf')"
BO,MiamiHousing2016,regression,MSE/RMSE,3,120.0,32.799211740493774,13932,16,2111,6966,6966,16,0.087930677693422,0.305828,MiamiHousing2016.csv,"KernelRidge(alpha=0.000643401002167249, gamma=0.008492844561171718,
            kernel='rbf')"
BO,MiamiHousing2016,regression,MSE/RMSE,4,120.0,32.80845556656519,13932,16,2111,6966,6966,16,0.08683340144547938,0.319032,MiamiHousing2016.csv,"KernelRidge(alpha=2.370657576351747e-05, gamma=0.0033834498771157877,
            kernel='rbf')"
BO,miami_housing,regression,MSE/RMSE,0,120.0,32.8564289132754,13932,15,2111,6966,6966,15,0.09014596311088319,0.313418,miami.csv,"KernelRidge(alpha=0.0008177237373522748, gamma=0.011107431613869853,
            kernel='rbf')"
BO,miami_housing,regression,MSE/RMSE,1,120.0,32.837792539596556,13932,15,2111,6966,6966,15,0.09021336100437861,0.312146,miami.csv,"KernelRidge(alpha=0.0011029399166980018, gamma=0.012267393603642571,
            kernel='rbf')"
BO,miami_housing,regression,MSE/RMSE,2,120.0,32.58748497168223,13932,15,2111,6966,6966,15,0.09185194684620043,0.316011,miami.csv,"KernelRidge(alpha=0.00028878445934848996, gamma=0.0068278024645100485,
            kernel='rbf')"
BO,miami_housing,regression,MSE/RMSE,3,120.0,32.927319113413496,13932,15,2111,6966,6966,15,0.09121110642426075,0.311738,miami.csv,"KernelRidge(alpha=0.0009629987607852216, gamma=0.010243673408447038,
            kernel='rbf')"
BO,miami_housing,regression,MSE/RMSE,4,120.0,32.555209056536356,13932,15,2111,6966,6966,15,0.09057131344435641,0.326768,miami.csv,"KernelRidge(alpha=4.060946431884501e-05, gamma=0.004109455926771667,
            kernel='rbf')"
BO,superconduct,regression,MSE/RMSE,0,120.0,83.127327867349,21263,81,3007,10631,10632,81,0.12198432207020282,0.342618,superconduct.csv,"KernelRidge(alpha=0.015076030304248342, gamma=0.03949137949062445, kernel='rbf')"
BO,superconduct,regression,MSE/RMSE,1,120.0,82.81265855232874,21263,81,3007,10631,10632,81,0.11973712183874097,0.342996,superconduct.csv,"KernelRidge(alpha=0.013689457914874534, gamma=0.03990389950582655, kernel='rbf')"
BO,superconduct,regression,MSE/RMSE,2,120.0,81.8814051191012,21263,81,3007,10631,10632,81,0.12103252615965329,0.342759,superconduct.csv,"KernelRidge(alpha=0.014306323626049921, gamma=0.03918459122005982, kernel='rbf')"
BO,superconduct,regression,MSE/RMSE,3,120.0,82.26401787598928,21263,81,3007,10631,10632,81,0.12148204620024002,0.343288,superconduct.csv,"KernelRidge(alpha=0.01473355747357411, gamma=0.04453443660652738, kernel='rbf')"
BO,superconduct,regression,MSE/RMSE,4,120.0,83.49789544343949,21263,81,3007,10631,10632,81,0.12054187724523772,0.34273,superconduct.csv,"KernelRidge(alpha=0.015410404195177927, gamma=0.04140033320479176, kernel='rbf')"
BO,IEEE80211aa-GATS,regression,MSE/RMSE,0,120.0,3.087386604150136,4046,35,3415,2023,2023,35,0.007119719589757914,0.102329,IEEE80211aa.csv,"KernelRidge(alpha=9.66099541697261e-05, gamma=0.0026013879358017735,
            kernel='rbf')"
BO,IEEE80211aa-GATS,regression,MSE/RMSE,1,120.0,2.9866742889086404,4046,35,3415,2023,2023,35,0.005760748964560614,0.100561,IEEE80211aa.csv,"KernelRidge(alpha=8.143042967893199e-05, gamma=0.003489687171282914,
            kernel='rbf')"
BO,IEEE80211aa-GATS,regression,MSE/RMSE,2,120.0,2.914971033732096,4046,35,3415,2023,2023,35,0.005960847935940974,0.104402,IEEE80211aa.csv,"KernelRidge(alpha=0.00011348840384971057, gamma=0.00416095476442146,
            kernel='rbf')"
BO,IEEE80211aa-GATS,regression,MSE/RMSE,3,120.0,3.049663050969442,4046,35,3415,2023,2023,35,0.005517227304052019,0.101967,IEEE80211aa.csv,"KernelRidge(alpha=9.411729128185948e-05, gamma=0.0036876701309420364,
            kernel='rbf')"
BO,IEEE80211aa-GATS,regression,MSE/RMSE,4,120.0,2.955123833815257,4046,35,3415,2023,2023,35,0.006942535629156851,0.131816,IEEE80211aa.csv,"KernelRidge(alpha=0.0006306760212019179, gamma=0.008645086666237443,
            kernel='rbf')"
BO,kings_county,regression,MSE/RMSE,0,120.0,84.6713294506073,21613,132,4028,10806,10807,132,0.09955206246626232,0.357323,kings.csv,"KernelRidge(alpha=0.00042008284289212297, gamma=0.0009083642403302427,
            kernel='rbf')"
BO,kings_county,regression,MSE/RMSE,1,120.0,86.55984135071436,21613,132,4028,10806,10807,132,0.09543940754530719,0.357824,kings.csv,"KernelRidge(alpha=0.00040853434147263636, gamma=0.0010408420926229967,
            kernel='rbf')"
BO,kings_county,regression,MSE/RMSE,2,120.0,84.9911468664805,21613,132,4028,10806,10807,132,0.0991245936523644,0.355793,kings.csv,"KernelRidge(alpha=0.0005672993746385107, gamma=0.001123431571996548,
            kernel='rbf')"
BO,kings_county,regression,MSE/RMSE,3,120.0,86.13293323119481,21613,132,4028,10806,10807,132,0.09904065465196006,0.35258,kings.csv,"KernelRidge(alpha=0.001045732308643712, gamma=0.00137523219555158, kernel='rbf')"
BO,kings_county,regression,MSE/RMSE,4,120.0,85.04951057831447,21613,132,4028,10806,10807,132,0.09808024397432445,0.359778,kings.csv,"KernelRidge(alpha=0.00027892184570414496, gamma=0.0008072089811166258,
            kernel='rbf')"
BO,bank32nh,regression,MSE/RMSE,0,120.0,11.3818119486173,8192,32,6284,4096,4096,32,0.44545653545322195,0.662876,bank32nh.csv,"KernelRidge(alpha=0.12932936427498937, gamma=0.003452417737008966, kernel='rbf')"
BO,bank32nh,regression,MSE/RMSE,1,120.0,11.412533009052277,8192,32,6284,4096,4096,32,0.44828744500191275,0.663687,bank32nh.csv,"KernelRidge(alpha=0.32251317262714324, gamma=0.005624444579166984, kernel='rbf')"
BO,bank32nh,regression,MSE/RMSE,2,120.0,11.527879265944163,8192,32,6284,4096,4096,32,0.4436979494276514,0.663131,bank32nh.csv,"KernelRidge(alpha=0.29460049027431934, gamma=0.005999819706638462, kernel='rbf')"
BO,bank32nh,regression,MSE/RMSE,3,120.0,11.738107875982921,8192,32,6284,4096,4096,32,0.44323605605358213,0.662841,bank32nh.csv,"KernelRidge(alpha=0.14061267913224673, gamma=0.003662580056890226, kernel='rbf')"
BO,bank32nh,regression,MSE/RMSE,4,120.0,11.501158114274343,8192,32,6284,4096,4096,32,0.4475513878668805,0.663555,bank32nh.csv,"KernelRidge(alpha=0.18755359751798087, gamma=0.0038857727108303885,
            kernel='rbf')"
BO,Job_Profitability,regression,MSE/RMSE,0,120.0,34.68111068805059,14480,32,7275,7240,7240,32,1.392387625853426,0.748732,Job.csv,"KernelRidge(alpha=5.721627816480722, gamma=0.3239537827591922, kernel='rbf')"
BO,Job_Profitability,regression,MSE/RMSE,1,120.0,36.13151642481486,14480,32,7275,7240,7240,32,1.3906435222519695,0.750359,Job.csv,"KernelRidge(alpha=5.446393291080883, gamma=0.616292228525542, kernel='rbf')"
BO,Job_Profitability,regression,MSE/RMSE,2,120.0,35.17081909974416,14480,32,7275,7240,7240,32,1.3967500594691622,0.747311,Job.csv,"KernelRidge(alpha=12.600610024896412, gamma=0.4978328191785376, kernel='rbf')"
BO,Job_Profitability,regression,MSE/RMSE,3,120.0,35.14181615908941,14480,32,7275,7240,7240,32,1.4028290880446488,0.746545,Job.csv,"KernelRidge(alpha=13.725720607770311, gamma=0.29086960189379607, kernel='rbf')"
BO,Job_Profitability,regression,MSE/RMSE,4,120.0,34.58654004732768,14480,32,7275,7240,7240,32,1.393141313100447,0.747991,Job.csv,"KernelRidge(alpha=6.725433533991331, gamma=0.27648378271077606, kernel='rbf')"
BO,puma32H,regression,MSE/RMSE,0,120.0,11.33779316743215,8192,32,7861,4096,4096,32,0.6955627030051759,0.856211,puma32H.csv,"KernelRidge(alpha=1e-05, gamma=0.04996217731861404, kernel='rbf')"
BO,puma32H,regression,MSE/RMSE,1,120.0,11.032792349656424,8192,32,7861,4096,4096,32,0.7022667448164412,0.856683,puma32H.csv,"KernelRidge(alpha=3.7930401426967165e-05, gamma=0.05227831466635182,
            kernel='rbf')"
BO,puma32H,regression,MSE/RMSE,2,120.0,11.13483922481537,8192,32,7861,4096,4096,32,0.6908862235121098,0.854951,puma32H.csv,"KernelRidge(alpha=7.516885378332045e-05, gamma=0.041560988661022875,
            kernel='rbf')"
BO,puma32H,regression,MSE/RMSE,3,120.0,11.309199814001719,8192,32,7861,4096,4096,32,0.7039052336339643,0.856073,puma32H.csv,"KernelRidge(alpha=1.0694531783982177e-05, gamma=0.04922937493045473,
            kernel='rbf')"
BO,puma32H,regression,MSE/RMSE,4,120.0,11.37256091038386,8192,32,7861,4096,4096,32,0.6974082248764042,0.85617,puma32H.csv,"KernelRidge(alpha=1.155307746412829e-05, gamma=0.04974856171042584,
            kernel='rbf')"
BO,grid_stability,regression,MSE/RMSE,0,120.0,16.1559299548467,10000,12,10000,5000,5000,12,0.046256764028101666,0.21125,grid.csv,"KernelRidge(alpha=0.027974725982389596, gamma=0.059661839634114776,
            kernel='rbf')"
BO,grid_stability,regression,MSE/RMSE,1,120.0,16.429935518900553,10000,12,10000,5000,5000,12,0.0450191448430133,0.211565,grid.csv,"KernelRidge(alpha=0.021002055019323007, gamma=0.0569387194438916, kernel='rbf')"
BO,grid_stability,regression,MSE/RMSE,2,120.0,16.072806815306347,10000,12,10000,5000,5000,12,0.04666012386007984,0.211543,grid.csv,"KernelRidge(alpha=0.02518251208560223, gamma=0.06108296112892816, kernel='rbf')"
BO,grid_stability,regression,MSE/RMSE,3,120.0,16.328778139750163,10000,12,10000,5000,5000,12,0.04613144947166056,0.211333,grid.csv,"KernelRidge(alpha=0.024534479188603468, gamma=0.05793070266827816, kernel='rbf')"
BO,grid_stability,regression,MSE/RMSE,4,120.0,16.01944597562154,10000,12,10000,5000,5000,12,0.046415106917447185,0.211581,grid.csv,"KernelRidge(alpha=0.02586084893109891, gamma=0.0620702678106739, kernel='rbf')"
BO,splice,multiclass,f1_macro,0,120.0,1.964689322312673,3190,287,3,1595,1595,287,0.9586980599777011,0.941926,splice.csv,"LogisticRegression(C=0.024504079607415994, max_iter=5000)"
BO,splice,multiclass,f1_macro,1,120.0,2.019729022185008,3190,287,3,1595,1595,287,0.9579052236429536,0.940217,splice.csv,"LogisticRegression(C=0.03462527439845297, max_iter=5000)"
BO,splice,multiclass,f1_macro,2,120.0,1.9649143973986307,3190,287,3,1595,1595,287,0.9592056950819922,0.941926,splice.csv,"LogisticRegression(C=0.022891872739287694, max_iter=5000)"
BO,splice,multiclass,f1_macro,3,120.0,2.0008433858553567,3190,287,3,1595,1595,287,0.9616741334879068,0.94102,splice.csv,"LogisticRegression(C=0.017163745397157953, max_iter=5000)"
BO,splice,multiclass,f1_macro,4,120.0,2.0402667045593263,3190,287,3,1595,1595,287,0.9569057183253996,0.941697,splice.csv,"LogisticRegression(C=0.04843148952077677, max_iter=5000)"
BO,waveform-5000,multiclass,f1_macro,0,120.0,1.6651146451632182,5000,40,3,2500,2500,40,0.8701719680579492,0.867223,waveform.csv,"LogisticRegression(C=0.020728982305957246, max_iter=5000)"
BO,waveform-5000,multiclass,f1_macro,1,120.0,1.6509481946627298,5000,40,3,2500,2500,40,0.8696154258287565,0.867615,waveform.csv,"LogisticRegression(C=0.01725707438813412, max_iter=5000)"
BO,waveform-5000,multiclass,f1_macro,2,120.0,1.8021417260169983,5000,40,3,2500,2500,40,0.8663822838254337,0.86183,waveform.csv,"LogisticRegression(C=0.002577370448698611, max_iter=5000)"
BO,waveform-5000,multiclass,f1_macro,3,120.0,1.6037727832794189,5000,40,3,2500,2500,40,0.8670002256032712,0.865596,waveform.csv,"LogisticRegression(C=0.011559932451215279, max_iter=5000)"
BO,waveform-5000,multiclass,f1_macro,4,120.0,1.5056064009666443,5000,40,3,2500,2500,40,0.8674383557919049,0.860948,waveform.csv,"LogisticRegression(C=0.0018959731189736693, max_iter=5000)"
BO,eye_movements,multiclass,f1_macro,0,120.0,2.343024794260661,10936,30,3,5468,5468,30,0.5146803501834716,0.511485,eye.csv,"LogisticRegression(C=0.0208473318327725, max_iter=5000)"
BO,eye_movements,multiclass,f1_macro,1,120.0,2.4654359738032023,10936,30,3,5468,5468,30,0.5133882150533289,0.513583,eye.csv,"LogisticRegression(C=0.046841508514772416, max_iter=5000)"
BO,eye_movements,multiclass,f1_macro,2,120.0,1.9501313845316568,10936,30,3,5468,5468,30,0.510384926833095,0.512069,eye.csv,"LogisticRegression(C=0.010064063411394106, max_iter=5000)"
BO,eye_movements,multiclass,f1_macro,3,120.0,2.1913140455881757,10936,30,3,5468,5468,30,0.5143352658592129,0.511554,eye.csv,"LogisticRegression(C=0.02499771733283938, max_iter=5000)"
BO,eye_movements,multiclass,f1_macro,4,120.0,2.1156559785207114,10936,30,3,5468,5468,30,0.5124979658354369,0.511485,eye.csv,"LogisticRegression(C=0.020720604545800356, max_iter=5000)"
BO,autoUniv-au4-2500,multiclass,f1_macro,0,120.0,2.280180029074351,2500,226,3,1250,1250,226,0.3710007879347912,0.385786,autoUniv.csv,"LogisticRegression(C=0.014792870736842724, max_iter=5000)"
BO,autoUniv-au4-2500,multiclass,f1_macro,1,120.0,2.2242198665936788,2500,226,3,1250,1250,226,0.3737516994275406,0.393588,autoUniv.csv,"LogisticRegression(C=0.177636606589098, max_iter=5000)"
BO,autoUniv-au4-2500,multiclass,f1_macro,2,120.0,3.1330008784929912,2500,226,3,1250,1250,226,0.3726239411139708,0.407924,autoUniv.csv,"LogisticRegression(C=1.6917310349342014, max_iter=5000)"
BO,autoUniv-au4-2500,multiclass,f1_macro,3,120.0,2.3606488068898517,2500,226,3,1250,1250,226,0.3763921069388251,0.389388,autoUniv.csv,"LogisticRegression(C=0.11780846445360131, max_iter=5000)"
BO,autoUniv-au4-2500,multiclass,f1_macro,4,120.0,3.041852064927419,2500,226,3,1250,1250,226,0.37366323584903627,0.409067,autoUniv.csv,"LogisticRegression(C=1.4810747045866368, max_iter=5000)"
BO,dna,multiclass,f1_macro,0,120.0,3.225359813372294,3186,360,3,1593,1593,360,0.9331576947334019,0.942093,dna.csv,"LogisticRegression(C=0.0747620445421146, max_iter=5000)"
BO,dna,multiclass,f1_macro,1,120.0,3.5243967374165854,3186,360,3,1593,1593,360,0.9346855630685523,0.941417,dna.csv,"LogisticRegression(C=0.09045739855277225, max_iter=5000)"
BO,dna,multiclass,f1_macro,2,120.0,3.2862814108530682,3186,360,3,1593,1593,360,0.9343311718586534,0.943968,dna.csv,"LogisticRegression(C=0.06631409276748133, max_iter=5000)"
BO,dna,multiclass,f1_macro,3,120.0,3.284366953372955,3186,360,3,1593,1593,360,0.9389803752312249,0.944009,dna.csv,"LogisticRegression(C=0.06928793773751368, max_iter=5000)"
BO,dna,multiclass,f1_macro,4,120.0,3.7256596326828,3186,360,3,1593,1593,360,0.9374084357781728,0.938303,dna.csv,"LogisticRegression(C=0.14351937967989037, max_iter=5000)"
BO,allbp,multiclass,f1_macro,0,120.0,10.8736252506574,3772,54,3,1886,1886,54,0.647051750656828,0.669555,allbp.csv,"LogisticRegression(C=79.06349900584333, max_iter=5000)"
BO,allbp,multiclass,f1_macro,1,120.0,6.750959491729736,3772,54,3,1886,1886,54,0.6323175832678607,0.655249,allbp.csv,"LogisticRegression(C=13.285685203376289, max_iter=5000)"
BO,allbp,multiclass,f1_macro,2,120.0,8.171136931578319,3772,54,3,1886,1886,54,0.6213256479021337,0.669555,allbp.csv,"LogisticRegression(C=33.788015990247104, max_iter=5000)"
BO,allbp,multiclass,f1_macro,3,120.0,5.096756680806478,3772,54,3,1886,1886,54,0.5477529445202746,0.660798,allbp.csv,"LogisticRegression(C=3.3383100847959404, max_iter=5000)"
BO,allbp,multiclass,f1_macro,4,120.0,12.895759534835815,3772,54,3,1886,1886,54,0.6559483663234207,0.701105,allbp.csv,"LogisticRegression(C=291.15762463347124, max_iter=5000)"
BO,jungle_chess_2pcs_endgame_panther_lion,multiclass,f1_macro,0,120.0,11.701122319698333,4704,75,3,2352,2352,75,0.9549424647331646,0.965231,jungle.csv,"LogisticRegression(C=136.2021635265941, max_iter=5000)"
BO,jungle_chess_2pcs_endgame_panther_lion,multiclass,f1_macro,1,120.0,13.010203572114309,4704,75,3,2352,2352,75,0.9618139837702037,0.963556,jungle.csv,"LogisticRegression(C=211.91180299788914, max_iter=5000)"
BO,jungle_chess_2pcs_endgame_panther_lion,multiclass,f1_macro,2,120.0,12.394182340304058,4704,75,3,2352,2352,75,0.9691905198002532,0.96326,jungle.csv,"LogisticRegression(C=186.21004614156266, max_iter=5000)"
BO,jungle_chess_2pcs_endgame_panther_lion,multiclass,f1_macro,3,120.0,11.874471255143483,4704,75,3,2352,2352,75,0.9550202174023346,0.96326,jungle.csv,"LogisticRegression(C=176.20465743325977, max_iter=5000)"
BO,jungle_chess_2pcs_endgame_panther_lion,multiclass,f1_macro,4,120.0,13.850232728322347,4704,75,3,2352,2352,75,0.9583268493104906,0.964147,jungle.csv,"LogisticRegression(C=298.76528610838324, max_iter=5000)"
BO,hypothyroid,multiclass,f1_macro,0,120.0,11.995402948061626,3772,52,4,1886,1886,52,0.7856995539670276,0.62436,hypothyroid.csv,"LogisticRegression(C=90.33381912308295, max_iter=5000)"
BO,hypothyroid,multiclass,f1_macro,1,120.0,10.451731089750925,3772,52,4,1886,1886,52,0.7942140076349627,0.62436,hypothyroid.csv,"LogisticRegression(C=49.5626241021134, max_iter=5000)"
BO,hypothyroid,multiclass,f1_macro,2,120.0,8.917809422810873,3772,52,4,1886,1886,52,0.7721286251470634,0.626273,hypothyroid.csv,"LogisticRegression(C=24.682124893787194, max_iter=5000)"
BO,hypothyroid,multiclass,f1_macro,3,120.0,8.084951305389405,3772,52,4,1886,1886,52,0.765118942050665,0.626565,hypothyroid.csv,"LogisticRegression(C=8.328409184168589, max_iter=5000)"
BO,hypothyroid,multiclass,f1_macro,4,120.0,11.84181025425593,3772,52,4,1886,1886,52,0.8025169369342183,0.62436,hypothyroid.csv,"LogisticRegression(C=85.1084714131131, max_iter=5000)"
BO,wall-robot-navigation,multiclass,f1_macro,0,120.0,2.940059947967529,5456,24,4,2728,2728,24,0.6764785607569734,0.677439,wall.csv,"LogisticRegression(C=136.2021635265941, max_iter=5000)"
